id,category,product_id,id.1,quantity,product_id.1,fs_receipt_id,created_date,last_modified_date,created_by,last_modified_by,discount_id
15013,home/maintenence,3681,3681,0.462,2835,407,,,,,
15014,health/lady,3681,3681,0.462,2835,407,,,,,
15015,home/decorations,3681,3681,0.462,2835,407,,,,,
15016,health/lady,3682,3682,3.0,2836,407,,,,,
15017,snacks/sweet,3682,3682,3.0,2836,407,,,,,
15018,home/maintenence,3682,3682,3.0,2836,407,,,,,
15019,snacks/sweet,3683,3683,4.0,2700,407,,,,,
15020,dairy/joghurts,3683,3683,4.0,2700,407,,,,,
15021,health/vitamins-ointments,3683,3683,4.0,2700,407,,,,,
15022,baby/food,3684,3684,1.0,2750,408,,,,,
15023,dairy/joghurts,3684,3684,1.0,2750,408,,,,,
15024,snacks/sweet,3684,3684,1.0,2750,408,,,,,
15025,other,3685,3685,1.0,2837,408,,,,,
15026,health/lady,3685,3685,1.0,2837,408,,,,,
15027,drugstore/beauty,3685,3685,1.0,2837,408,,,,,
15028,other,3686,3686,1.0,2838,408,,,,,
15029,health/lady,3686,3686,1.0,2838,408,,,,,
15030,drugstore/beauty,3686,3686,1.0,2838,408,,,,,
15031,basic/morning,3687,3687,1.0,2839,408,,,,,
15032,baby/food,3687,3687,1.0,2839,408,,,,,
15033,snacks/salty,3687,3687,1.0,2839,408,,,,,
15034,health/lady,3688,3688,1.0,2744,408,,,,,
15035,drugstore/beauty,3688,3688,1.0,2744,408,,,,,
15036,home/maintenence,3688,3688,1.0,2744,408,,,,,
15043,basic/sugar-flour-rice,3689,3689,1.0,2840,408,,,,,
15044,auto/care,3689,3689,1.0,2840,408,,,,,
15045,home/decorations,3689,3689,1.0,2840,408,,,,,
15046,fruits-veg/fruit,3690,3690,1.0,2841,408,,,,,
15047,drinks/alcohol,3690,3690,1.0,2841,408,,,,,
15048,fruits-veg/vegetable,3690,3690,1.0,2841,408,,,,,
15049,drinks/alcohol,3691,3691,1.0,2842,408,,,,,
15050,dairy/cheese,3691,3691,1.0,2842,408,,,,,
15051,drinks/wine,3691,3691,1.0,2842,408,,,,,
15118,other,3692,3692,1.0,2843,408,,,,,
15119,pastry/sweet,3692,3692,1.0,2843,408,,,,,
15120,home/accessories,3692,3692,1.0,2843,408,,,,,
15052,home/office,3693,3693,5.0,2844,408,,,,,
15053,fruits-veg/vegetable,3693,3693,5.0,2844,408,,,,,
15054,fashion/clothes,3693,3693,5.0,2844,408,,,,,
15055,fruits-veg/fruit,3694,3694,3.0,2845,408,,,,,
15056,drinks/alcohol,3694,3694,3.0,2845,408,,,,,
15057,dairy/joghurts,3694,3694,3.0,2845,408,,,,,
15121,other,3695,3695,0.84,2846,408,,,,,
15122,pastry/sweet,3695,3695,0.84,2846,408,,,,,
15123,home/accessories,3695,3695,0.84,2846,408,,,,,
15058,fruits-veg/vegetable,3696,3696,4.0,2847,409,,,,,
15059,dairy/joghurts,3696,3696,4.0,2847,409,,,,,
15060,health/vitamins-ointments,3696,3696,4.0,2847,409,,,,,
15061,fruits-veg/vegetable,3697,3697,1.0,2848,409,,,,,
15062,dairy/cheese,3697,3697,1.0,2848,409,,,,,
15063,basic/tea-coffee-soups,3697,3697,1.0,2848,409,,,,,
19513,fruits-veg/vegetable,3697,3697,1.0,2848,409,,,,,
19514,basic/tea-coffee-soups,3697,3697,1.0,2848,409,,,,,
19515,dairy/cheese,3697,3697,1.0,2848,409,,,,,
15064,drinks/juice,3698,3698,1.0,2849,409,,,,,
15065,fruits-veg/dried-nuts,3698,3698,1.0,2849,409,,,,,
15066,home/laundry,3698,3698,1.0,2849,409,,,,,
17782,drinks/juice,3698,3698,1.0,2849,409,,,,,
17783,drinks/non-alcoholic,3698,3698,1.0,2849,409,,,,,
17784,health/vitamins-ointments,3698,3698,1.0,2849,409,,,,,
15097,home/maintenence,3709,3709,1.0,2850,412,,,,,
15098,home/office,3709,3709,1.0,2850,412,,,,,
15099,home/accessories,3709,3709,1.0,2850,412,,,,,
15100,dairy/joghurts,3710,3710,1.0,2851,412,,,,,
15101,dairy/lact-free,3710,3710,1.0,2851,412,,,,,
15102,pastry/salty,3710,3710,1.0,2851,412,,,,,
15103,dairy/cream,3711,3711,0.494,2852,412,,,,,
15104,dairy/joghurts,3711,3711,0.494,2852,412,,,,,
15105,basic/instant,3711,3711,0.494,2852,412,,,,,
15106,dairy/joghurts,3712,3712,1.0,2853,412,,,,,
15107,dairy/lact-free,3712,3712,1.0,2853,412,,,,,
15108,health/vitamins-ointments,3712,3712,1.0,2853,412,,,,,
15109,pastry/sweet,3713,3713,1.0,2854,412,,,,,
15110,home/decorations,3713,3713,1.0,2854,412,,,,,
15111,meat/fish,3713,3713,1.0,2854,412,,,,,
15181,pastry/sweet,3713,3713,1.0,2854,412,,,,,
15182,drugstore/beauty,3713,3713,1.0,2854,412,,,,,
15183,home/decorations,3713,3713,1.0,2854,412,,,,,
19765,pastry/sweet,3713,3713,1.0,2854,412,,,,,
19766,auto/care,3713,3713,1.0,2854,412,,,,,
19767,meat/fish,3713,3713,1.0,2854,412,,,,,
20632,pastry/sweet,3713,3713,1.0,2854,412,,,,,
20633,meat/fish,3713,3713,1.0,2854,412,,,,,
20634,auto/care,3713,3713,1.0,2854,412,,,,,
15112,dairy/joghurts,3714,3714,2.0,2855,412,,,,,
15113,basic/baking,3714,3714,2.0,2855,412,,,,,
15114,dairy/cheese,3714,3714,2.0,2855,412,,,,,
15115,meat/meat,3715,3715,1.0,2856,412,,,,,
15116,pastry/basic,3715,3715,1.0,2856,412,,,,,
15117,dairy/eggs,3715,3715,1.0,2856,412,,,,,
15127,fruits-veg/fruit,3716,3716,0.158,2857,412,,,,,
15128,meat/meat-products,3716,3716,0.158,2857,412,,,,,
15129,free-time/books-news-magazines,3716,3716,0.158,2857,412,,,,,
15130,fruits-veg/fruit,3717,3717,0.184,2858,412,,,,,
15131,fruits-veg/vegetable,3717,3717,0.184,2858,412,,,,,
15132,home/plants-garden,3717,3717,0.184,2858,412,,,,,
15133,fruits-veg/vegetable,3718,3718,0.436,2859,412,,,,,
15134,drinks/beer,3718,3718,0.436,2859,412,,,,,
15135,fruits-veg/fruit,3718,3718,0.436,2859,412,,,,,
15136,drinks/non-alcoholic,3719,3719,1.0,2860,414,,,,,
15137,pastry/sweet,3719,3719,1.0,2860,414,,,,,
15138,basic/tea-coffee-soups,3719,3719,1.0,2860,414,,,,,
15139,free-time/books-news-magazines,3720,3720,1.0,2861,414,,,,,
15140,frozen/instant,3720,3720,1.0,2861,414,,,,,
15141,meat/deli,3720,3720,1.0,2861,414,,,,,
15142,basic/sugar-flour-rice,3721,3721,1.0,2862,414,,,,,
15143,home/decorations,3721,3721,1.0,2862,414,,,,,
15144,pastry/sweet,3721,3721,1.0,2862,414,,,,,
15145,basic/canned-fish,3722,3722,1.0,2863,414,,,,,
15146,pastry/salty,3722,3722,1.0,2863,414,,,,,
15147,dairy/butter,3722,3722,1.0,2863,414,,,,,
15148,drinks/juice,3723,3723,1.0,2864,414,,,,,
15149,fruits-veg/fruit,3723,3723,1.0,2864,414,,,,,
15150,basic/pasta,3723,3723,1.0,2864,414,,,,,
15151,drinks/non-alcoholic,3724,3724,2.0,2865,414,,,,,
15152,dairy/joghurts,3724,3724,2.0,2865,414,,,,,
15153,eating,3724,3724,2.0,2865,414,,,,,
15154,meat/meat-products,3725,3725,1.0,2866,414,,,,,
15155,meat/fish,3725,3725,1.0,2866,414,,,,,
15156,meat/deli,3725,3725,1.0,2866,414,,,,,
15157,basic/sauces,3726,3726,1.0,2867,414,,,,,
15158,snacks/salty,3726,3726,1.0,2867,414,,,,,
15159,free-time/toys,3726,3726,1.0,2867,414,,,,,
15160,dairy/milk,3727,3727,1.0,2868,414,,,,,
15161,dairy/cheese,3727,3727,1.0,2868,414,,,,,
15162,dairy/joghurts,3727,3727,1.0,2868,414,,,,,
15268,dairy/milk,3727,3727,1.0,2868,414,,,,,
15269,drinks/mineral-water,3727,3727,1.0,2868,414,,,,,
15270,drinks/non-alcoholic,3727,3727,1.0,2868,414,,,,,
15163,meat/fish,3728,3728,1.0,2869,414,,,,,
15164,home/maintenence,3728,3728,1.0,2869,414,,,,,
15165,basic/canned-fish,3728,3728,1.0,2869,414,,,,,
15226,other,3729,3729,1.0,2870,414,,,,,
15227,home/maintenence,3729,3729,1.0,2870,414,,,,,
15228,pastry/sweet,3729,3729,1.0,2870,414,,,,,
15169,basic/pasta,3730,3730,2.0,2871,414,,,,,
15170,home/laundry,3730,3730,2.0,2871,414,,,,,
15171,snacks/sweet,3730,3730,2.0,2871,414,,,,,
15172,basic/oil-acid-grease,3731,3731,6.0,2872,415,,,,,2873.0
15173,auto/care,3731,3731,6.0,2872,415,,,,,2873.0
15174,drinks/wine,3731,3731,6.0,2872,415,,,,,2873.0
15175,dairy/cheese,3732,3732,2.0,2874,415,,,,,2875.0
15176,home/decorations,3732,3732,2.0,2874,415,,,,,2875.0
15177,fruits-veg/vegetable,3732,3732,2.0,2874,415,,,,,2875.0
15178,fruits-veg/vegetable,3733,3733,1.0,2876,415,,,,,2877.0
15179,drinks/alcohol,3733,3733,1.0,2876,415,,,,,2877.0
15180,dairy/cheese,3733,3733,1.0,2876,415,,,,,2877.0
17815,fruits-veg/vegetable,3733,3733,1.0,2876,415,,,,,2877.0
17816,drinks/alcohol,3733,3733,1.0,2876,415,,,,,2877.0
17817,dairy/cheese,3733,3733,1.0,2876,415,,,,,2877.0
18085,fruits-veg/vegetable,3733,3733,1.0,2876,415,,,,,2877.0
18086,dairy/cheese,3733,3733,1.0,2876,415,,,,,2877.0
18087,drinks/alcohol,3733,3733,1.0,2876,415,,,,,2877.0
15184,meat/smoked,3734,3734,1.0,2878,415,,,,,
15185,meat/meat-products,3734,3734,1.0,2878,415,,,,,
15186,basic/soy-products,3734,3734,1.0,2878,415,,,,,
15187,meat/meat-products,3735,3735,1.0,2879,415,,,,,
15188,meat/smoked,3735,3735,1.0,2879,415,,,,,
15189,dairy/cheese,3735,3735,1.0,2879,415,,,,,
15193,home/maintenence,3736,3736,1.0,252,415,,,,,
15194,basic/canned-fruits-vegetable,3736,3736,1.0,252,415,,,,,
15195,dairy/butter,3736,3736,1.0,252,415,,,,,
15196,dairy/eggs,3737,3737,1.0,236,415,,,,,
15197,fashion/clothes,3737,3737,1.0,236,415,,,,,
15198,basic/flavoring,3737,3737,1.0,236,415,,,,,
15229,fashion/clothes,3738,3738,1.0,2880,415,,,,,
15230,auto/fuel,3738,3738,1.0,2880,415,,,,,
15231,meat/meat,3738,3738,1.0,2880,415,,,,,
15199,basic/tea-coffee-soups,3739,3739,2.0,2881,415,,,,,
15200,meat/smoked,3739,3739,2.0,2881,415,,,,,
15201,basic/soy-products,3739,3739,2.0,2881,415,,,,,
15202,basic/tea-coffee-soups,3740,3740,1.0,2882,415,,,,,
15203,meat/smoked,3740,3740,1.0,2882,415,,,,,
15204,basic/soy-products,3740,3740,1.0,2882,415,,,,,
15205,basic/tea-coffee-soups,3741,3741,3.0,231,415,,,,,
15206,meat/smoked,3741,3741,3.0,231,415,,,,,
15207,basic/soy-products,3741,3741,3.0,231,415,,,,,
15208,basic/baking,3742,3742,1.0,2883,415,,,,,
15209,baby/supplies-hygiene,3742,3742,1.0,2883,415,,,,,
15210,basic/spread,3742,3742,1.0,2883,415,,,,,
15211,basic/baking,3743,3743,1.0,2884,415,,,,,
15212,baby/supplies-hygiene,3743,3743,1.0,2884,415,,,,,
15213,basic/spread,3743,3743,1.0,2884,415,,,,,
15232,home/plants-garden,3744,3744,2.0,2885,415,,,,,
15233,other,3744,3744,2.0,2885,415,,,,,
15234,home/maintenence,3744,3744,2.0,2885,415,,,,,
15214,basic/morning,3745,3745,1.002,2886,415,,,,,
15215,baby/food,3745,3745,1.002,2886,415,,,,,
15216,basic/jams-marmelade-honey,3745,3745,1.002,2886,415,,,,,
18058,basic/morning,3745,3745,1.002,2886,415,,,,,
18059,baby/food,3745,3745,1.002,2886,415,,,,,
18060,basic/jams-marmelade-honey,3745,3745,1.002,2886,415,,,,,
18706,basic/morning,3745,3745,1.002,2886,415,,,,,
18707,baby/food,3745,3745,1.002,2886,415,,,,,
18708,basic/jams-marmelade-honey,3745,3745,1.002,2886,415,,,,,
15223,drugstore/hygiene,3746,3746,0.528,2887,415,,,,,
15224,baby/supplies-hygiene,3746,3746,0.528,2887,415,,,,,
15225,pets,3746,3746,0.528,2887,415,,,,,
15235,drinks/non-alcoholic,3747,3747,0.388,2888,415,,,,,
15236,drinks/juice,3747,3747,0.388,2888,415,,,,,
15237,basic/sauces,3747,3747,0.388,2888,415,,,,,
18121,basic/sauces,3747,3747,0.388,2888,415,,,,,
18122,drinks/juice,3747,3747,0.388,2888,415,,,,,
18123,drinks/non-alcoholic,3747,3747,0.388,2888,415,,,,,
15238,dairy/cheese,3748,3748,0.279,2889,415,,,,,
15239,fruits-veg/vegetable,3748,3748,0.279,2889,415,,,,,
15240,free-time/books-news-magazines,3748,3748,0.279,2889,415,,,,,
15241,fruits-veg/fruit,3749,3749,0.291,2890,415,,,,,
15242,meat/meat-products,3749,3749,0.291,2890,415,,,,,
15243,drinks/alcohol,3749,3749,0.291,2890,415,,,,,
15244,fruits-veg/vegetable,3750,3750,1.0,2891,415,,,,,
15245,health/vitamins-ointments,3750,3750,1.0,2891,415,,,,,
15246,home/accessories,3750,3750,1.0,2891,415,,,,,
15247,fruits-veg/vegetable,3751,3751,1.876,2892,415,,,,,
15248,dairy/cheese,3751,3751,1.876,2892,415,,,,,
15249,drinks/beer,3751,3751,1.876,2892,415,,,,,
15250,home/maintenence,3752,3752,1.242,2893,415,,,,,
15251,drinks/beer,3752,3752,1.242,2893,415,,,,,
15252,home/accessories,3752,3752,1.242,2893,415,,,,,
15253,snacks/sweet,3753,3753,0.842,2894,415,,,,,
15254,fruits-veg/vegetable,3753,3753,0.842,2894,415,,,,,
15255,health/vitamins-ointments,3753,3753,0.842,2894,415,,,,,
15322,other,3754,3754,1.0,2895,415,,,,,
15323,pastry/sweet,3754,3754,1.0,2895,415,,,,,
15324,home/accessories,3754,3754,1.0,2895,415,,,,,
15256,basic/flavoring,3755,3755,1.0,2896,415,,,,,
15257,fruits-veg/vegetable,3755,3755,1.0,2896,415,,,,,
15258,home/decorations,3755,3755,1.0,2896,415,,,,,
19660,basic/flavoring,3755,3755,1.0,2896,415,,,,,
19661,drinks/mineral-water,3755,3755,1.0,2896,415,,,,,
19662,fruits-veg/vegetable,3755,3755,1.0,2896,415,,,,,
15259,home/office,3756,3756,1.0,2897,415,,,,,
15260,basic/pasta,3756,3756,1.0,2897,415,,,,,
15261,home/laundry,3756,3756,1.0,2897,415,,,,,
15262,dairy/butter,3757,3757,2.0,2898,415,,,,,
15263,home/plants-garden,3757,3757,2.0,2898,415,,,,,
15264,health/vitamins-ointments,3757,3757,2.0,2898,415,,,,,
15265,basic/spices,3758,3758,2.0,2899,415,,,,,
15266,fruits-veg/vegetable,3758,3758,2.0,2899,415,,,,,
15267,basic/canned-fruits-vegetable,3758,3758,2.0,2899,415,,,,,
15271,fruits-veg/dried-nuts,3759,3759,1.0,2900,415,,,,,
15272,snacks/sweet,3759,3759,1.0,2900,415,,,,,
15273,eating,3759,3759,1.0,2900,415,,,,,
17827,fruits-veg/dried-nuts,3759,3759,1.0,2900,415,,,,,
17828,snacks/sweet,3759,3759,1.0,2900,415,,,,,
17829,health/vitamins-ointments,3759,3759,1.0,2900,415,,,,,
15274,snacks/sweet,3760,3760,1.0,2901,415,,,,,
15275,pastry/sweet,3760,3760,1.0,2901,415,,,,,
15276,dairy/joghurts,3760,3760,1.0,2901,415,,,,,
15277,dairy/joghurts,3761,3761,1.0,2902,415,,,,,
15278,health/vitamins-ointments,3761,3761,1.0,2902,415,,,,,
15279,dairy/lact-free,3761,3761,1.0,2902,415,,,,,
17875,dairy/joghurts,3761,3761,1.0,2902,415,,,,,
17876,dairy/lact-free,3761,3761,1.0,2902,415,,,,,
17877,health/vitamins-ointments,3761,3761,1.0,2902,415,,,,,
18163,dairy/joghurts,3761,3761,1.0,2902,415,,,,,
18164,health/vitamins-ointments,3761,3761,1.0,2902,415,,,,,
18165,dairy/lact-free,3761,3761,1.0,2902,415,,,,,
20605,dairy/joghurts,3761,3761,1.0,2902,415,,,,,
20606,health/vitamins-ointments,3761,3761,1.0,2902,415,,,,,
20607,dairy/lact-free,3761,3761,1.0,2902,415,,,,,
15280,dairy/cream,3762,3762,1.0,2903,415,,,,,
15281,dairy/lact-free,3762,3762,1.0,2903,415,,,,,
15282,basic/spread,3762,3762,1.0,2903,415,,,,,
19585,dairy/cream,3762,3762,1.0,2903,415,,,,,
19586,dairy/lact-free,3762,3762,1.0,2903,415,,,,,
19587,basic/spread,3762,3762,1.0,2903,415,,,,,
15283,health/vitamins-ointments,3763,3763,1.0,2904,415,,,,,
15284,health/medical-supplies,3763,3763,1.0,2904,415,,,,,
15285,dairy/milk,3763,3763,1.0,2904,415,,,,,
15466,dairy/milk,3763,3763,1.0,2904,415,,,,,
15467,health/vitamins-ointments,3763,3763,1.0,2904,415,,,,,
15468,drugstore/dental,3763,3763,1.0,2904,415,,,,,
15286,meat/fish,3764,3764,1.0,2905,415,,,,,
15287,meat/deli,3764,3764,1.0,2905,415,,,,,
15288,fashion/clothes,3764,3764,1.0,2905,415,,,,,
15289,health/vitamins-ointments,3765,3765,1.0,2906,415,,,,,
15290,home/accessories,3765,3765,1.0,2906,415,,,,,
15291,basic/tea-coffee-soups,3765,3765,1.0,2906,415,,,,,
17869,home/accessories,3765,3765,1.0,2906,415,,,,,
17870,health/vitamins-ointments,3765,3765,1.0,2906,415,,,,,
17871,dairy/cheese,3765,3765,1.0,2906,415,,,,,
15292,meat/smoked,3766,3766,1.0,2907,415,,,,,
15293,meat/meat-products,3766,3766,1.0,2907,415,,,,,
15294,basic/soy-products,3766,3766,1.0,2907,415,,,,,
15295,meat/meat-products,3767,3767,1.0,2908,415,,,,,
15296,basic/spread,3767,3767,1.0,2908,415,,,,,
15297,meat/meat,3767,3767,1.0,2908,415,,,,,
15298,meat/meat-products,3768,3768,2.0,2909,416,,,,,
15299,meat/smoked,3768,3768,2.0,2909,416,,,,,
15300,pastry/salty,3768,3768,2.0,2909,416,,,,,
19561,meat/meat-products,3768,3768,2.0,2909,416,,,,,
19562,meat/smoked,3768,3768,2.0,2909,416,,,,,
19563,pastry/salty,3768,3768,2.0,2909,416,,,,,
15301,pastry/sweet,3769,3769,1.0,2910,416,,,,,
15302,meat/fish,3769,3769,1.0,2910,416,,,,,
15303,home/bags,3769,3769,1.0,2910,416,,,,,
15304,fruits-veg/vegetable,3770,3770,1.0,2282,416,,,,,
15305,drinks/alcohol,3770,3770,1.0,2282,416,,,,,
15306,basic/canned-fruits-vegetable,3770,3770,1.0,2282,416,,,,,
15313,fruits-veg/fruit,3771,3771,2.0,2272,416,,,,,
15314,fruits-veg/dried-nuts,3771,3771,2.0,2272,416,,,,,
15315,free-time/books-news-magazines,3771,3771,2.0,2272,416,,,,,
15316,basic/tea-coffee-soups,3772,3772,1.0,2911,416,,,,,
15317,drinks/alcohol,3772,3772,1.0,2911,416,,,,,
15318,drinks/non-alcoholic,3772,3772,1.0,2911,416,,,,,
15319,home/bags,3773,3773,1.0,2912,416,,,,,
15320,home/maintenence,3773,3773,1.0,2912,416,,,,,
15321,auto/care,3773,3773,1.0,2912,416,,,,,
15325,dairy/joghurts,3774,3774,1.0,2913,416,,,,,
15326,basic/baking,3774,3774,1.0,2913,416,,,,,
15327,free-time/toys,3774,3774,1.0,2913,416,,,,,
15328,meat/meat-products,3775,3775,1.0,2914,416,,,,,
15329,free-time/books-news-magazines,3775,3775,1.0,2914,416,,,,,
15330,drinks/mineral-water,3775,3775,1.0,2914,416,,,,,
15331,dairy/joghurts,3776,3776,1.074,2915,416,,,,,
15332,basic/baking,3776,3776,1.074,2915,416,,,,,
15333,free-time/toys,3776,3776,1.074,2915,416,,,,,
15334,home/maintenence,3777,3777,1.0,2916,416,,,,,
15335,home/decorations,3777,3777,1.0,2916,416,,,,,
15336,meat/fish,3777,3777,1.0,2916,416,,,,,
15337,home/maintenence,3778,3778,0.626,2917,416,,,,,
15338,home/decorations,3778,3778,0.626,2917,416,,,,,
15339,drugstore/beauty,3778,3778,0.626,2917,416,,,,,
15340,home/maintenence,3779,3779,1.638,2918,416,,,,,
15341,home/decorations,3779,3779,1.638,2918,416,,,,,
15342,drinks/beer,3779,3779,1.638,2918,416,,,,,
15343,home/maintenence,3780,3780,4.0,2919,417,,,,,
15344,home/decorations,3780,3780,4.0,2919,417,,,,,
15345,meat/meat,3780,3780,4.0,2919,417,,,,,
15346,home/maintenence,3781,3781,2.0,2920,417,,,,,
15347,home/decorations,3781,3781,2.0,2920,417,,,,,
15348,meat/meat,3781,3781,2.0,2920,417,,,,,
15349,home/accessories,3782,3782,1.0,2921,417,,,,,
15350,home/office,3782,3782,1.0,2921,417,,,,,
15351,home/maintenence,3782,3782,1.0,2921,417,,,,,
16879,home/maintenence,3782,3782,1.0,2921,417,,,,,
16880,home/office,3782,3782,1.0,2921,417,,,,,
16881,home/accessories,3782,3782,1.0,2921,417,,,,,
15352,home/maintenence,3783,3783,2.0,2922,417,,,,,
15353,auto/care,3783,3783,2.0,2922,417,,,,,
15354,home/cleaning,3783,3783,2.0,2922,417,,,,,
16885,home/maintenence,3783,3783,2.0,2922,417,,,,,
16886,auto/care,3783,3783,2.0,2922,417,,,,,
16887,home/cleaning,3783,3783,2.0,2922,417,,,,,
15355,home/maintenence,3784,3784,1.0,2923,417,,,,,
15356,basic/soy-products,3784,3784,1.0,2923,417,,,,,
15357,pets,3784,3784,1.0,2923,417,,,,,
16882,home/maintenence,3784,3784,1.0,2923,417,,,,,
16883,basic/soy-products,3784,3784,1.0,2923,417,,,,,
16884,pets,3784,3784,1.0,2923,417,,,,,
15358,fruits-veg/fruit,3785,3785,1.0,2924,417,,,,,
15359,free-time/books-news-magazines,3785,3785,1.0,2924,417,,,,,
15360,eating,3785,3785,1.0,2924,417,,,,,
15361,home/accessories,3786,3786,1.0,2925,417,,,,,
15362,pastry/other,3786,3786,1.0,2925,417,,,,,
15363,home/maintenence,3786,3786,1.0,2925,417,,,,,
15364,home/office,3787,3787,2.0,2926,417,,,,,
15365,home/cleaning,3787,3787,2.0,2926,417,,,,,
15366,home/maintenence,3787,3787,2.0,2926,417,,,,,
15367,basic/pasta,3788,3788,1.0,2927,417,,,,,
15368,pastry/other,3788,3788,1.0,2927,417,,,,,
15369,home/laundry,3788,3788,1.0,2927,417,,,,,
15370,basic/jams-marmelade-honey,3789,3789,2.0,2928,417,,,,,
15371,basic/instant,3789,3789,2.0,2928,417,,,,,
15372,baby/food,3789,3789,2.0,2928,417,,,,,
15373,home/office,3790,3790,1.0,2929,417,,,,,
15374,fruits-veg/vegetable,3790,3790,1.0,2929,417,,,,,
15375,home/plants-garden,3790,3790,1.0,2929,417,,,,,
15376,drinks/non-alcoholic,3791,3791,1.0,2930,417,,,,,
15377,drinks/mineral-water,3791,3791,1.0,2930,417,,,,,
15378,dairy/milk,3791,3791,1.0,2930,417,,,,,
15379,snacks/sweet,3792,3792,2.0,2931,417,,,,,
15380,health/vitamins-ointments,3792,3792,2.0,2931,417,,,,,
15381,home/maintenence,3792,3792,2.0,2931,417,,,,,
15382,basic/soy-products,3793,3793,1.0,2932,417,,,,,
15383,snacks/sweet,3793,3793,1.0,2932,417,,,,,
15384,meat/fish,3793,3793,1.0,2932,417,,,,,
15385,health/vitamins-ointments,3794,3794,1.0,2933,417,,,,,
15386,drinks/mineral-water,3794,3794,1.0,2933,417,,,,,
15387,home/maintenence,3794,3794,1.0,2933,417,,,,,
15388,health/medical-supplies,3795,3795,1.0,2934,417,,,,,
15389,health/vitamins-ointments,3795,3795,1.0,2934,417,,,,,
15390,snacks/sweet,3795,3795,1.0,2934,417,,,,,
15391,meat/fish,3796,3796,1.0,2935,417,,,,,
15392,home/maintenence,3796,3796,1.0,2935,417,,,,,
15393,basic/canned-fish,3796,3796,1.0,2935,417,,,,,
15394,auto/care,3797,3797,2.0,2936,417,,,,,
15395,free-time/toys,3797,3797,2.0,2936,417,,,,,
15396,home/maintenence,3797,3797,2.0,2936,417,,,,,
15397,home/maintenence,3798,3798,1.0,2937,417,,,,,
15398,fruits-veg/vegetable,3798,3798,1.0,2937,417,,,,,
15399,home/plants-garden,3798,3798,1.0,2937,417,,,,,
20518,home/maintenence,3798,3798,1.0,2937,417,,,,,
20519,home/plants-garden,3798,3798,1.0,2937,417,,,,,
20520,fruits-veg/vegetable,3798,3798,1.0,2937,417,,,,,
15400,fruits-veg/vegetable,3799,3799,1.0,2938,417,,,,,
15401,dairy/joghurts,3799,3799,1.0,2938,417,,,,,
15402,dairy/cheese,3799,3799,1.0,2938,417,,,,,
15403,drinks/wine,3800,3800,1.0,2939,417,,,,,
15404,drinks/non-alcoholic,3800,3800,1.0,2939,417,,,,,
15405,dairy/butter,3800,3800,1.0,2939,417,,,,,
15406,fruits-veg/vegetable,3801,3801,1.0,2940,417,,,,,
15407,home/plants-garden,3801,3801,1.0,2940,417,,,,,
15408,drinks/beer,3801,3801,1.0,2940,417,,,,,
15481,other,3802,3802,0.452,2941,418,,,,,
15482,pastry/sweet,3802,3802,0.452,2941,418,,,,,
15483,home/accessories,3802,3802,0.452,2941,418,,,,,
15409,fruits-veg/vegetable,3803,3803,2.0,2367,418,,,,,
15410,basic/canned-fruits-vegetable,3803,3803,2.0,2367,418,,,,,
15411,dairy/cheese,3803,3803,2.0,2367,418,,,,,
15412,fruits-veg/fruit,3804,3804,6.0,2942,418,,,,,
15413,free-time/books-news-magazines,3804,3804,6.0,2942,418,,,,,
15414,drinks/mineral-water,3804,3804,6.0,2942,418,,,,,
15415,fruits-veg/vegetable,3805,3805,6.0,2298,418,,,,,
15416,dairy/cheese,3805,3805,6.0,2298,418,,,,,
15417,drinks/alcohol,3805,3805,6.0,2298,418,,,,,
15418,home/maintenence,3806,3806,1.174,2943,418,,,,,
15419,health/vitamins-ointments,3806,3806,1.174,2943,418,,,,,
15420,fruits-veg/fruit,3806,3806,1.174,2943,418,,,,,
15421,fruits-veg/fruit,3807,3807,1.0,2944,418,,,,,2945.0
15422,meat/meat-products,3807,3807,1.0,2944,418,,,,,2945.0
15423,drinks/alcohol,3807,3807,1.0,2944,418,,,,,2945.0
15424,fruits-veg/fruit,3808,3808,1.0,2946,418,,,,,
15425,drinks/alcohol,3808,3808,1.0,2946,418,,,,,
15426,eating,3808,3808,1.0,2946,418,,,,,
18079,fruits-veg/fruit,3808,3808,1.0,2946,418,,,,,
18080,drinks/alcohol,3808,3808,1.0,2946,418,,,,,
18081,meat/meat-products,3808,3808,1.0,2946,418,,,,,
15427,dairy/milk,3809,3809,1.0,2947,418,,,,,
15428,pastry/sweet,3809,3809,1.0,2947,418,,,,,
15429,drinks/non-alcoholic,3809,3809,1.0,2947,418,,,,,
15430,basic/spices,3810,3810,1.0,2414,418,,,,,
15431,basic/spread,3810,3810,1.0,2414,418,,,,,
15432,meat/meat,3810,3810,1.0,2414,418,,,,,
17812,basic/spices,3810,3810,1.0,2414,418,,,,,
17813,basic/spread,3810,3810,1.0,2414,418,,,,,
17814,meat/meat,3810,3810,1.0,2414,418,,,,,
21955,basic/spices,3810,3810,1.0,2414,418,,,,,
21956,meat/meat,3810,3810,1.0,2414,418,,,,,
21957,dairy/milk,3810,3810,1.0,2414,418,,,,,
15433,basic/pasta,3811,3811,3.0,2948,418,,,,,2374.0
15434,free-time/books-news-magazines,3811,3811,3.0,2948,418,,,,,2374.0
15435,basic/canned-fish,3811,3811,3.0,2948,418,,,,,2374.0
